ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AmbTemp	SR	time	KAPPA	TIRE_TEMP	run_id	test_type	FZ_set	IA_set	V_set	P_set	T_set	block_id
1015.547	40	478.38	0.041	4	22.098	22.358	83	-52.09	163.91	-667	-38.79	22.35	0.08	-0.25	32.81	47.67	50.22	54.98		-0.012	1015.547	-0.012	50.22	B1654run22	lateral_pure	-663.93	-0.025	40.31	82.73	54.05	136
1044.495	40	474.96	0.001	4	22.714	22.504	83	-32.58	14.01	-222	-16.69	7.03	0.16	-0.07	32.52	45.84	50.83	56.38		0.009	1044.495	0.009	50.83	B1654run22	lateral_pure	-663.93	-0.025	40.31	82.73	54.05	137
1073.563	40	480.36	0.006	4	21.627	22.276	83	-98.66	357.36	-1112	-51.34	17.29	0.09	-0.32	32.62	44.41	46.94	53.27		-0.029	1073.563	-0.029	46.94	B1654run22	lateral_pure	-663.93	-0.025	40.31	82.73	54.05	138
1102.521	40	477.49	0.017	4	22.374	22.398	83	-36.92	78.11	-445	-27.2	12.89	0.09	-0.19	32.73	47.71	50.29	56.49		-0.001	1102.521	-0.001	50.29	B1654run22	lateral_pure	-663.93	-0.025	40.31	82.73	54.05	139
1210.583	24	286.98	0.042	0	21.773	22.39	83	-62.49	37.78	-890	-3.92	-8.87	0.07	-0.04	32.5	42.21	43.2	49.51		-0.028	1210.583	-0.028	43.2	B1654run22	lateral_pure	-663.93	-0.025	40.31	82.73	54.05	140
1239.561	24	286.71	0.048	0	21.966	22.446	83	-59.38	45.5	-667	-3.01	-6.68	0.09	-0.07	32.71	44.61	45.1	50.9		-0.021	1239.561	-0.021	45.1	B1654run22	lateral_pure	-663.93	-0.025	40.31	82.73	54.05	141
1268.519	24	284.59	0.021	0	22.428	22.639	83	-38.52	33.77	-222	-4.54	0.02	0.17	-0.15	32.6	46.22	45.9	52.06		-0.009	1268.519	-0.009	46.22	B1654run22	lateral_pure	-663.93	-0.025	40.31	82.73	54.05	142
1297.587	24	288.14	0.036	0	21.561	22.329	83	-83.11	14.57	-1112	-7.15	-12.2	0.08	-0.01	32.5	43.71	43.61	48.54		-0.034	1297.587	-0.034	43.71	B1654run22	lateral_pure	-663.93	-0.025	40.31	82.73	54.05	143
1326.535	24	285.2	0.027	0	22.178	22.512	83	-40.65	51.04	-445	-5.76	-2.44	0.1	-0.12	32.61	45.38	45.35	49.57		-0.015	1326.535	-0.015	45.38	B1654run22	lateral_pure	-663.93	-0.025	40.31	82.73	54.05	144
1371.512	72	855.51	0.021	0	21.999	22.452	83	-89.51	54.4	-890	-3.85	-12.6	0.1	-0.06	32.72	47.05	45.86	50.42		-0.02	1371.512	-0.02	47.05	B1654run22	lateral_pure	-663.93	-0.025	40.31	82.73	54.05	145
1400.5	72	853.66	0.023	0	22.178	22.523	83	-65.02	54.38	-667	-6.01	-2.24	0.1	-0.08	33.12	52.4	50.35	55.41		-0.015	1400.5	-0.015	52.4	B1654run22	lateral_pure	-663.93	-0.025	40.31	82.73	54.05	146
1429.487	72	847.37	0.038	0	22.59	22.67	83	-9.39	24.25	-222	-3.24	3.6	0.05	-0.13	32.95	53.93	51.41	56.27		-0.004	1429.487	-0.004	53.93	B1654run22	lateral_pure	-663.93	-0.025	40.31	82.73	54.05	147
1458.505	72	858.72	0.03	0	21.797	22.373	83	-56.02	27.19	-1112	-3.29	-5.93	0.05	-0.02	33.13	51.24	50.08	54.7		-0.026	1458.505	-0.026	51.24	B1654run22	lateral_pure	-663.93	-0.025	40.31	82.73	54.05	148
